account_id,customer_id,account_type,currency_code,balance,opened_date,status
1454,977,loan,GBP,0,"2023-06-04 00:00:00",active
1455,978,savings,EUR,0,"2024-08-31 00:00:00",active
1456,979,savings,EUR,0,"2021-09-03 00:00:00",active
1457,980,investment,USD,0,"2024-11-22 00:00:00",active
1458,981,loan,GBP,0,"2025-03-02 00:00:00",active
1459,981,loan,GBP,0,"2024-05-31 00:00:00",active
1460,981,loan,USD,0,"2021-12-23 00:00:00",active
1461,982,investment,INR,0,"2021-03-05 00:00:00",active
1462,982,investment,INR,0,"2024-09-29 00:00:00",active
1463,982,investment,USD,0,"2022-04-20 00:00:00",active
1464,983,investment,GBP,0,"2021-09-13 00:00:00",active
1465,983,savings,EUR,0,"2022-01-28 00:00:00",active
1466,984,checking,EUR,0,"2021-01-18 00:00:00",active
1467,985,loan,GBP,0,"2025-05-26 00:00:00",active
1468,986,savings,EUR,0,"2023-08-25 00:00:00",active
1469,986,checking,EUR,0,"2023-12-25 00:00:00",active
1470,986,checking,GBP,0,"2022-03-24 00:00:00",active
1471,987,checking,EUR,0,"2021-09-25 00:00:00",active
1472,988,checking,USD,0,"2020-11-07 00:00:00",active
1473,988,loan,EUR,0,"2023-01-10 00:00:00",active
1474,988,investment,EUR,0,"2024-06-23 00:00:00",active
1475,989,loan,USD,0,"2024-09-14 00:00:00",active
1476,989,loan,USD,0,"2024-09-26 00:00:00",active
1477,989,investment,EUR,0,"2023-11-13 00:00:00",active
1478,990,loan,INR,0,"2023-06-07 00:00:00",active
1479,990,investment,GBP,0,"2021-12-18 00:00:00",active
1480,991,savings,EUR,0,"2024-08-02 00:00:00",active
1481,991,checking,USD,0,"2022-06-21 00:00:00",active
1482,991,savings,GBP,0,"2021-12-12 00:00:00",active
1483,992,investment,INR,0,"2024-07-17 00:00:00",active
1484,992,loan,GBP,0,"2024-05-14 00:00:00",active
1485,993,loan,EUR,0,"2021-12-10 00:00:00",active
1486,993,investment,USD,0,"2023-08-21 00:00:00",active
1487,993,checking,EUR,0,"2022-04-14 00:00:00",active
1488,994,investment,USD,0,"2024-07-05 00:00:00",active
1489,995,loan,INR,0,"2021-08-04 00:00:00",active
1490,996,checking,GBP,0,"2021-03-25 00:00:00",active
1491,996,loan,EUR,0,"2021-12-25 00:00:00",active
1492,996,savings,USD,0,"2023-09-30 00:00:00",active
1493,997,loan,USD,0,"2020-09-04 00:00:00",active
1494,997,savings,USD,0,"2024-09-25 00:00:00",active
1495,997,loan,EUR,0,"2021-04-07 00:00:00",active
1496,998,savings,GBP,0,"2025-07-23 00:00:00",active
1497,999,savings,USD,0,"2020-10-03 00:00:00",active
1498,1000,investment,GBP,0,"2020-10-12 00:00:00",active
1499,1000,savings,EUR,0,"2024-05-28 00:00:00",active
1500,1000,loan,EUR,0,"2023-06-09 00:00:00",active
1501,1001,loan,USD,0,"2022-07-14 00:00:00",active
1502,1001,loan,USD,0,"2021-07-14 00:00:00",active
1503,1002,investment,INR,0,"2024-08-07 00:00:00",active
1504,1002,loan,INR,0,"2021-09-23 00:00:00",active
1505,1002,checking,INR,0,"2020-11-28 00:00:00",active
1506,1003,investment,GBP,0,"2023-03-23 00:00:00",active
1507,1003,loan,USD,0,"2022-06-19 00:00:00",active
1508,1004,investment,INR,0,"2024-01-03 00:00:00",active
1509,1004,savings,EUR,0,"2023-02-02 00:00:00",active
1510,1004,checking,EUR,0,"2023-05-14 00:00:00",active
1511,1005,savings,EUR,0,"2022-06-11 00:00:00",active
1512,1006,loan,USD,0,"2023-03-08 00:00:00",active
1513,1007,savings,INR,0,"2021-09-11 00:00:00",active
1514,1008,savings,EUR,0,"2020-12-30 00:00:00",active
1515,1008,checking,USD,0,"2022-03-21 00:00:00",active
1516,1008,loan,INR,0,"2024-03-23 00:00:00",active
1517,1009,savings,USD,0,"2021-07-21 00:00:00",active
1518,1009,savings,EUR,0,"2024-04-21 00:00:00",active
1519,1010,loan,USD,0,"2021-11-26 00:00:00",active
1520,1011,loan,USD,0,"2022-05-19 00:00:00",active
1521,1011,investment,GBP,0,"2023-02-19 00:00:00",active
1522,1012,loan,USD,0,"2025-04-19 00:00:00",active
1523,1013,investment,GBP,0,"2020-08-17 00:00:00",active
1524,1013,savings,USD,0,"2020-08-11 00:00:00",active
1525,1013,savings,INR,0,"2024-06-22 00:00:00",active
1526,1014,savings,INR,0,"2021-05-14 00:00:00",active
1527,1014,investment,USD,0,"2022-02-20 00:00:00",active
1528,1015,investment,GBP,0,"2023-05-29 00:00:00",active
1529,1016,checking,GBP,0,"2022-12-19 00:00:00",active
1530,1016,investment,INR,0,"2024-12-21 00:00:00",active
1531,1016,investment,EUR,0,"2021-03-17 00:00:00",active
1532,1017,checking,GBP,0,"2021-02-15 00:00:00",active
1533,1017,checking,INR,0,"2022-12-13 00:00:00",active
1534,1017,investment,GBP,0,"2021-11-17 00:00:00",active
1535,1018,savings,EUR,0,"2024-09-02 00:00:00",active
1536,1018,investment,EUR,0,"2023-01-19 00:00:00",active
1537,1019,savings,GBP,0,"2021-10-07 00:00:00",active
1538,1019,loan,GBP,0,"2021-07-15 00:00:00",active
1539,1019,savings,USD,0,"2020-09-03 00:00:00",active
1540,1020,savings,USD,0,"2024-10-14 00:00:00",active
1541,1021,loan,USD,0,"2022-07-06 00:00:00",active
1542,1021,loan,GBP,0,"2020-08-29 00:00:00",active
1543,1021,loan,GBP,0,"2021-03-31 00:00:00",active
1544,1022,checking,INR,0,"2024-01-27 00:00:00",active
1545,1022,investment,INR,0,"2023-10-09 00:00:00",active
1546,1023,investment,EUR,0,"2025-04-10 00:00:00",active
1547,1024,savings,INR,0,"2020-10-23 00:00:00",active
1548,1024,savings,USD,0,"2021-02-17 00:00:00",active
1549,1025,checking,EUR,0,"2023-02-22 00:00:00",active
1550,1025,savings,EUR,0,"2023-03-23 00:00:00",active
1551,1026,savings,INR,0,"2023-12-27 00:00:00",active
1552,1026,investment,USD,0,"2023-05-14 00:00:00",active
1553,1026,checking,USD,0,"2023-06-12 00:00:00",active
1554,1027,savings,INR,0,"2020-09-19 00:00:00",active
1555,1027,savings,INR,0,"2021-11-05 00:00:00",active
1556,1027,checking,INR,0,"2023-01-15 00:00:00",active
1557,1028,checking,GBP,0,"2024-06-12 00:00:00",active
1558,1028,savings,EUR,0,"2023-02-09 00:00:00",active
1559,1028,loan,EUR,0,"2021-10-03 00:00:00",active
1560,1029,savings,GBP,0,"2021-04-11 00:00:00",active
1561,1029,investment,USD,0,"2021-02-22 00:00:00",active
1562,1030,loan,INR,0,"2021-12-21 00:00:00",active
1563,1030,savings,INR,0,"2020-10-14 00:00:00",active
1564,1030,investment,EUR,0,"2025-06-29 00:00:00",active
1565,1031,savings,INR,0,"2024-02-23 00:00:00",active
1566,1031,investment,GBP,0,"2023-05-02 00:00:00",active
1567,1032,loan,EUR,0,"2022-10-28 00:00:00",active
1568,1032,investment,USD,0,"2022-11-30 00:00:00",active
1569,1032,savings,GBP,0,"2021-05-27 00:00:00",active
1570,1033,savings,INR,0,"2025-03-27 00:00:00",active
1571,1033,investment,GBP,0,"2023-07-02 00:00:00",active
1572,1034,savings,EUR,0,"2025-02-20 00:00:00",active
1573,1035,loan,USD,0,"2024-08-06 00:00:00",active
1574,1036,investment,EUR,0,"2021-06-22 00:00:00",active
1575,1036,loan,USD,0,"2023-06-05 00:00:00",active
1576,1036,loan,EUR,0,"2024-08-18 00:00:00",active
1577,1037,checking,USD,0,"2024-01-13 00:00:00",active
1578,1037,checking,GBP,0,"2022-02-24 00:00:00",active
1579,1037,savings,GBP,0,"2022-01-05 00:00:00",active
1580,1038,loan,INR,0,"2024-08-17 00:00:00",active
1581,1039,loan,INR,0,"2024-02-20 00:00:00",active
1582,1039,loan,USD,0,"2022-04-26 00:00:00",active
1583,1040,savings,GBP,0,"2020-11-06 00:00:00",active
1584,1040,savings,GBP,0,"2024-01-11 00:00:00",active
1585,1040,savings,USD,0,"2024-01-04 00:00:00",active
1586,1041,investment,GBP,0,"2024-12-19 00:00:00",active
1587,1041,checking,USD,0,"2022-05-12 00:00:00",active
1588,1042,loan,GBP,0,"2021-04-05 00:00:00",active
1589,1042,investment,EUR,0,"2024-04-16 00:00:00",active
1590,1042,checking,EUR,0,"2022-10-26 00:00:00",active
1591,1043,investment,GBP,0,"2024-05-14 00:00:00",active
1592,1043,savings,USD,0,"2022-05-15 00:00:00",active
1593,1043,savings,INR,0,"2024-08-17 00:00:00",active
1594,1044,investment,INR,0,"2024-12-19 00:00:00",active
1595,1044,checking,EUR,0,"2024-06-11 00:00:00",active
1596,1044,loan,USD,0,"2025-01-21 00:00:00",active
1597,1045,loan,INR,0,"2020-08-10 00:00:00",active
1598,1045,checking,EUR,0,"2022-02-09 00:00:00",active
1599,1045,loan,GBP,0,"2023-06-20 00:00:00",active
1600,1046,loan,INR,0,"2021-01-02 00:00:00",active
1601,1046,checking,EUR,0,"2022-06-22 00:00:00",active
1602,1046,investment,GBP,0,"2022-07-27 00:00:00",active
1603,1047,investment,GBP,0,"2025-02-23 00:00:00",active
1604,1047,investment,GBP,0,"2022-09-16 00:00:00",active
1605,1048,investment,EUR,0,"2021-09-06 00:00:00",active
1606,1048,loan,INR,0,"2021-11-05 00:00:00",active
1607,1049,checking,GBP,0,"2025-03-22 00:00:00",active
1608,1050,checking,EUR,0,"2020-09-08 00:00:00",active
1609,1050,loan,EUR,0,"2021-01-13 00:00:00",active
1610,1051,loan,EUR,0,"2021-02-15 00:00:00",active
1611,1051,investment,EUR,0,"2021-11-06 00:00:00",active
1612,1052,investment,GBP,0,"2022-04-27 00:00:00",active
1613,1053,checking,INR,0,"2021-12-21 00:00:00",active
1614,1053,savings,GBP,0,"2021-02-17 00:00:00",active
1615,1053,investment,EUR,0,"2023-08-21 00:00:00",active
1616,1054,investment,USD,0,"2023-07-17 00:00:00",active
1617,1054,savings,INR,0,"2021-02-09 00:00:00",active
1618,1055,checking,USD,0,"2022-05-01 00:00:00",active
1619,1056,loan,GBP,0,"2020-09-15 00:00:00",active
1620,1056,investment,EUR,0,"2024-03-24 00:00:00",active
1621,1057,investment,EUR,0,"2024-05-30 00:00:00",active
1622,1057,investment,GBP,0,"2024-06-28 00:00:00",active
1623,1057,loan,GBP,0,"2023-01-16 00:00:00",active
1624,1058,loan,USD,0,"2025-06-13 00:00:00",active
1625,1058,loan,GBP,0,"2024-08-06 00:00:00",active
1626,1059,checking,EUR,0,"2025-06-25 00:00:00",active
1627,1059,checking,USD,0,"2025-03-14 00:00:00",active
1628,1059,checking,USD,0,"2024-01-19 00:00:00",active
1629,1060,savings,INR,0,"2023-04-21 00:00:00",active
1630,1060,loan,USD,0,"2023-03-14 00:00:00",active
1631,1060,loan,EUR,0,"2021-05-29 00:00:00",active
1632,1061,checking,EUR,0,"2020-12-07 00:00:00",active
1633,1061,savings,EUR,0,"2024-03-21 00:00:00",active
1634,1061,investment,INR,0,"2022-07-13 00:00:00",active
1635,1062,checking,USD,0,"2021-01-13 00:00:00",active
1636,1062,savings,INR,0,"2021-09-29 00:00:00",active
1637,1063,loan,USD,0,"2025-05-20 00:00:00",active
1638,1063,savings,GBP,0,"2023-07-23 00:00:00",active
1639,1064,investment,USD,0,"2022-10-24 00:00:00",active
1640,1064,investment,GBP,0,"2021-02-23 00:00:00",active
1641,1065,savings,GBP,0,"2021-09-11 00:00:00",active
1642,1065,loan,GBP,0,"2021-06-03 00:00:00",active
1643,1065,checking,USD,0,"2021-11-27 00:00:00",active
1644,1066,savings,EUR,0,"2024-03-29 00:00:00",active
1645,1067,savings,EUR,0,"2024-01-24 00:00:00",active
1646,1068,savings,USD,0,"2024-04-15 00:00:00",active
1647,1068,loan,GBP,0,"2023-07-12 00:00:00",active
1648,1069,loan,INR,0,"2020-08-31 00:00:00",active
1649,1069,investment,USD,0,"2024-08-30 00:00:00",active
1650,1069,checking,INR,0,"2022-12-31 00:00:00",active
1651,1070,loan,INR,0,"2022-07-26 00:00:00",active
1652,1070,checking,USD,0,"2022-03-17 00:00:00",active
1653,1071,investment,EUR,0,"2024-10-24 00:00:00",active
1654,1071,loan,USD,0,"2024-03-09 00:00:00",active
1655,1071,investment,GBP,0,"2022-09-22 00:00:00",active
1656,1072,checking,USD,0,"2023-06-25 00:00:00",active
1657,1073,checking,EUR,0,"2024-07-20 00:00:00",active
1658,1073,investment,EUR,0,"2024-02-04 00:00:00",active
1659,1073,savings,EUR,0,"2025-06-05 00:00:00",active
1660,1074,savings,GBP,0,"2022-01-04 00:00:00",active
1661,1074,investment,GBP,0,"2022-03-09 00:00:00",active
1662,1075,checking,EUR,0,"2024-07-23 00:00:00",active
1663,1075,savings,GBP,0,"2023-10-08 00:00:00",active
1664,1076,savings,GBP,0,"2025-06-16 00:00:00",active
1665,1076,loan,EUR,0,"2024-11-01 00:00:00",active
1666,1077,checking,USD,0,"2020-08-19 00:00:00",active
1667,1078,loan,INR,0,"2022-08-14 00:00:00",active
1668,1078,checking,USD,0,"2021-05-11 00:00:00",active
1669,1078,savings,GBP,0,"2023-11-14 00:00:00",active
1670,1079,checking,EUR,0,"2021-10-30 00:00:00",active
1671,1079,savings,EUR,0,"2020-09-12 00:00:00",active
1672,1080,loan,GBP,0,"2021-09-20 00:00:00",active
1673,1080,savings,EUR,0,"2024-10-11 00:00:00",active
1674,1080,savings,GBP,0,"2022-08-22 00:00:00",active
1675,1081,loan,USD,0,"2025-03-02 00:00:00",active
1676,1082,checking,INR,0,"2024-08-29 00:00:00",active
1677,1083,checking,EUR,0,"2023-12-22 00:00:00",active
1678,1084,loan,INR,0,"2024-11-14 00:00:00",active
1679,1084,savings,USD,0,"2024-07-01 00:00:00",active
1680,1084,savings,INR,0,"2025-02-06 00:00:00",active
1681,1085,loan,INR,0,"2022-11-15 00:00:00",active
1682,1086,savings,EUR,0,"2022-06-15 00:00:00",active
1683,1086,investment,EUR,0,"2021-11-17 00:00:00",active
1684,1086,checking,USD,0,"2023-12-14 00:00:00",active
1685,1087,investment,INR,0,"2020-11-29 00:00:00",active
1686,1087,checking,EUR,0,"2025-02-21 00:00:00",active
1687,1087,investment,USD,0,"2024-07-06 00:00:00",active
1688,1088,investment,EUR,0,"2021-07-15 00:00:00",active
1689,1088,investment,INR,0,"2023-03-06 00:00:00",active
1690,1089,savings,GBP,0,"2021-03-06 00:00:00",active
1691,1089,investment,GBP,0,"2021-04-03 00:00:00",active
1692,1090,investment,USD,0,"2021-10-06 00:00:00",active
1693,1090,checking,GBP,0,"2023-02-02 00:00:00",active
1694,1090,savings,INR,0,"2021-09-17 00:00:00",active
1695,1091,checking,EUR,0,"2022-10-22 00:00:00",active
1696,1091,savings,GBP,0,"2021-06-25 00:00:00",active
1697,1091,checking,EUR,0,"2021-09-23 00:00:00",active
1698,1092,investment,EUR,0,"2021-12-27 00:00:00",active
1699,1092,loan,USD,0,"2024-11-15 00:00:00",active
1700,1092,checking,GBP,0,"2025-06-04 00:00:00",active
1701,1093,savings,USD,0,"2023-03-31 00:00:00",active
1702,1093,loan,INR,0,"2022-06-21 00:00:00",active
1703,1094,investment,USD,0,"2020-08-16 00:00:00",active
1704,1094,investment,USD,0,"2025-05-25 00:00:00",active
1705,1095,investment,INR,0,"2023-11-02 00:00:00",active
1706,1095,checking,GBP,0,"2022-12-22 00:00:00",active
1707,1096,loan,GBP,0,"2021-05-01 00:00:00",active
1708,1096,loan,GBP,0,"2024-05-08 00:00:00",active
1709,1096,checking,EUR,0,"2023-01-03 00:00:00",active
1710,1097,investment,GBP,0,"2021-08-25 00:00:00",active
1711,1097,checking,GBP,0,"2021-04-03 00:00:00",active
1712,1098,savings,USD,0,"2022-12-02 00:00:00",active
1713,1098,loan,INR,0,"2021-08-25 00:00:00",active
1714,1098,investment,USD,0,"2023-06-23 00:00:00",active
1715,1099,savings,GBP,0,"2023-10-15 00:00:00",active
1716,1099,savings,INR,0,"2022-07-06 00:00:00",active
1717,1099,checking,INR,0,"2022-11-21 00:00:00",active
1718,1100,checking,EUR,0,"2020-10-03 00:00:00",active
1719,1101,investment,GBP,0,"2022-11-03 00:00:00",active
1720,1101,investment,GBP,0,"2023-11-23 00:00:00",active
1721,1102,investment,GBP,0,"2023-10-19 00:00:00",active
1722,1102,loan,INR,0,"2024-06-25 00:00:00",active
1723,1102,checking,GBP,0,"2022-03-14 00:00:00",active
1724,1103,checking,INR,0,"2021-09-03 00:00:00",active
1725,1104,loan,USD,0,"2021-05-04 00:00:00",active
1726,1105,loan,GBP,0,"2022-01-23 00:00:00",active
1727,1105,loan,EUR,0,"2021-11-29 00:00:00",active
1728,1106,loan,INR,0,"2022-01-01 00:00:00",active
1729,1106,investment,EUR,0,"2023-08-15 00:00:00",active
1730,1106,checking,GBP,0,"2021-08-23 00:00:00",active
1731,1107,investment,GBP,0,"2025-01-18 00:00:00",active
1732,1107,checking,GBP,0,"2023-08-05 00:00:00",active
1733,1108,checking,USD,0,"2025-05-14 00:00:00",active
1734,1109,investment,USD,0,"2021-06-24 00:00:00",active
1735,1110,savings,GBP,0,"2025-04-10 00:00:00",active
1736,1110,investment,GBP,0,"2023-11-14 00:00:00",active
1737,1110,loan,USD,0,"2024-12-11 00:00:00",active
1738,1111,investment,INR,0,"2024-12-03 00:00:00",active
1739,1111,investment,EUR,0,"2025-06-16 00:00:00",active
1740,1112,checking,USD,0,"2023-10-12 00:00:00",active
1741,1112,loan,EUR,0,"2024-03-04 00:00:00",active
1742,1113,savings,GBP,0,"2022-08-25 00:00:00",active
1743,1113,checking,EUR,0,"2022-05-17 00:00:00",active
1744,1113,loan,EUR,0,"2023-09-30 00:00:00",active
1745,1114,checking,EUR,0,"2023-04-09 00:00:00",active
1746,1114,savings,USD,0,"2022-08-03 00:00:00",active
1747,1115,investment,INR,0,"2023-07-31 00:00:00",active
1748,1115,investment,INR,0,"2022-06-07 00:00:00",active
1749,1115,loan,GBP,0,"2021-12-15 00:00:00",active
1750,1116,savings,GBP,0,"2024-05-07 00:00:00",active
1751,1116,loan,USD,0,"2022-12-15 00:00:00",active
1752,1116,checking,INR,0,"2020-09-01 00:00:00",active
1753,1117,investment,EUR,0,"2023-08-29 00:00:00",active
1754,1118,loan,GBP,0,"2021-06-06 00:00:00",active
1755,1118,loan,GBP,0,"2020-10-05 00:00:00",active
1756,1119,savings,USD,0,"2022-01-08 00:00:00",active
1757,1119,savings,GBP,0,"2022-11-14 00:00:00",active
1758,1119,checking,EUR,0,"2021-05-04 00:00:00",active
1759,1120,checking,USD,0,"2024-10-18 00:00:00",active
1760,1120,investment,INR,0,"2020-12-05 00:00:00",active
1761,1121,loan,INR,0,"2024-11-16 00:00:00",active
1762,1122,savings,USD,0,"2022-07-03 00:00:00",active
1763,1122,checking,INR,0,"2024-09-20 00:00:00",active
1764,1123,checking,INR,0,"2024-03-11 00:00:00",active
1765,1123,loan,INR,0,"2024-09-10 00:00:00",active
1766,1123,investment,USD,0,"2023-01-24 00:00:00",active
1767,1124,checking,INR,0,"2023-09-24 00:00:00",active
1768,1124,checking,INR,0,"2021-07-30 00:00:00",active
1769,1124,investment,USD,0,"2022-08-01 00:00:00",active
1770,1125,savings,EUR,0,"2021-09-06 00:00:00",active
1771,1125,investment,USD,0,"2024-11-14 00:00:00",active
1772,1126,loan,EUR,0,"2025-07-09 00:00:00",active
1773,1126,investment,USD,0,"2022-01-22 00:00:00",active
1774,1127,savings,GBP,0,"2021-06-02 00:00:00",active
1775,1127,savings,EUR,0,"2023-10-31 00:00:00",active
1776,1127,savings,GBP,0,"2021-08-10 00:00:00",active
1777,1128,checking,GBP,0,"2022-09-06 00:00:00",active
1778,1128,checking,GBP,0,"2024-12-06 00:00:00",active
1779,1129,investment,EUR,0,"2021-10-14 00:00:00",active
1780,1129,checking,EUR,0,"2022-04-14 00:00:00",active
1781,1129,savings,EUR,0,"2022-05-10 00:00:00",active
1782,1130,loan,EUR,0,"2021-11-05 00:00:00",active
1783,1131,loan,USD,0,"2021-04-22 00:00:00",active
1784,1132,investment,INR,0,"2023-11-19 00:00:00",active
1785,1133,loan,USD,0,"2025-01-26 00:00:00",active
1786,1133,savings,EUR,0,"2020-11-20 00:00:00",active
1787,1134,checking,INR,0,"2021-03-12 00:00:00",active
1788,1135,loan,GBP,0,"2021-11-24 00:00:00",active
1789,1136,loan,EUR,0,"2023-09-24 00:00:00",active
1790,1136,loan,EUR,0,"2023-09-28 00:00:00",active
1791,1137,loan,GBP,0,"2021-03-02 00:00:00",active
1792,1137,savings,INR,0,"2021-04-03 00:00:00",active
1793,1138,loan,GBP,0,"2022-11-23 00:00:00",active
1794,1138,savings,USD,0,"2024-09-24 00:00:00",active
1795,1138,loan,INR,0,"2021-12-11 00:00:00",active
1796,1139,loan,USD,0,"2023-10-17 00:00:00",active
1797,1139,savings,EUR,0,"2025-07-15 00:00:00",active
1798,1140,loan,EUR,0,"2024-02-11 00:00:00",active
1799,1140,investment,EUR,0,"2024-02-03 00:00:00",active
1800,1140,loan,USD,0,"2024-12-22 00:00:00",active
1801,1141,savings,INR,0,"2020-11-24 00:00:00",active
1802,1141,investment,GBP,0,"2024-12-04 00:00:00",active
1803,1142,loan,INR,0,"2024-01-29 00:00:00",active
1804,1142,savings,INR,0,"2023-07-14 00:00:00",active
1805,1143,investment,EUR,0,"2020-12-12 00:00:00",active
1806,1144,savings,GBP,0,"2021-03-11 00:00:00",active
1807,1144,investment,GBP,0,"2020-09-26 00:00:00",active
1808,1145,savings,GBP,0,"2021-01-01 00:00:00",active
1809,1145,investment,EUR,0,"2020-09-17 00:00:00",active
1810,1145,savings,EUR,0,"2022-04-13 00:00:00",active
1811,1146,checking,GBP,0,"2021-04-24 00:00:00",active
1812,1146,investment,INR,0,"2023-02-25 00:00:00",active
1813,1147,checking,USD,0,"2023-11-08 00:00:00",active
1814,1147,loan,INR,0,"2020-10-11 00:00:00",active
1815,1148,investment,EUR,0,"2024-03-19 00:00:00",active
1816,1149,savings,INR,0,"2020-12-03 00:00:00",active
1817,1149,investment,GBP,0,"2025-06-27 00:00:00",active
1818,1149,savings,GBP,0,"2021-06-07 00:00:00",active
1819,1150,investment,INR,0,"2023-05-23 00:00:00",active
1820,1151,savings,EUR,0,"2022-07-12 00:00:00",active
1821,1152,investment,EUR,0,"2022-11-05 00:00:00",active
1822,1152,loan,INR,0,"2021-07-02 00:00:00",active
1823,1153,loan,EUR,0,"2023-03-30 00:00:00",active
1824,1153,loan,INR,0,"2022-01-29 00:00:00",active
1825,1153,savings,EUR,0,"2024-07-29 00:00:00",active
1826,1154,checking,EUR,0,"2022-06-29 00:00:00",active
1827,1154,investment,GBP,0,"2023-02-04 00:00:00",active
1828,1155,investment,GBP,0,"2025-02-18 00:00:00",active
1829,1155,savings,EUR,0,"2023-03-23 00:00:00",active
1830,1155,savings,INR,0,"2024-06-28 00:00:00",active
1831,1156,savings,GBP,0,"2024-10-24 00:00:00",active
1832,1156,loan,USD,0,"2020-12-24 00:00:00",active
1833,1157,loan,INR,0,"2025-05-05 00:00:00",active
1834,1157,checking,EUR,0,"2024-12-24 00:00:00",active
1835,1157,checking,GBP,0,"2022-06-26 00:00:00",active
1836,1158,investment,EUR,0,"2021-02-06 00:00:00",active
1837,1159,checking,GBP,0,"2024-06-07 00:00:00",active
1838,1159,loan,USD,0,"2023-08-05 00:00:00",active
1839,1159,investment,INR,0,"2023-04-03 00:00:00",active
1840,1160,savings,USD,0,"2023-05-14 00:00:00",active
1841,1160,savings,INR,0,"2021-09-21 00:00:00",active
1842,1161,investment,INR,0,"2021-11-04 00:00:00",active
1843,1162,investment,EUR,0,"2024-03-29 00:00:00",active
1844,1162,investment,GBP,0,"2025-02-18 00:00:00",active
1845,1162,loan,USD,0,"2022-01-05 00:00:00",active
1846,1163,checking,INR,0,"2022-05-16 00:00:00",active
1847,1163,loan,USD,0,"2025-05-11 00:00:00",active
1848,1164,checking,EUR,0,"2024-06-29 00:00:00",active
1849,1165,loan,INR,0,"2022-01-18 00:00:00",active
1850,1165,investment,INR,0,"2023-11-27 00:00:00",active
1851,1165,checking,USD,0,"2024-08-15 00:00:00",active
1852,1166,loan,INR,0,"2024-09-22 00:00:00",active
1853,1166,checking,INR,0,"2023-03-17 00:00:00",active
1854,1166,savings,INR,0,"2022-12-22 00:00:00",active
1855,1167,checking,INR,0,"2025-06-03 00:00:00",active
1856,1167,savings,USD,0,"2021-12-05 00:00:00",active
1857,1168,investment,USD,0,"2024-11-10 00:00:00",active
1858,1169,loan,EUR,0,"2023-01-24 00:00:00",active
1859,1169,investment,INR,0,"2023-11-15 00:00:00",active
1860,1169,checking,INR,0,"2020-10-25 00:00:00",active
1861,1170,loan,USD,0,"2024-09-20 00:00:00",active
1862,1170,loan,USD,0,"2024-01-22 00:00:00",active
1863,1171,checking,GBP,0,"2022-07-04 00:00:00",active
1864,1171,savings,USD,0,"2021-07-19 00:00:00",active
1865,1171,loan,INR,0,"2023-09-06 00:00:00",active
1866,1172,loan,EUR,0,"2024-05-09 00:00:00",active
1867,1173,loan,EUR,0,"2023-01-25 00:00:00",active
1868,1174,loan,GBP,0,"2024-09-11 00:00:00",active
1869,1174,investment,INR,0,"2025-04-02 00:00:00",active
1870,1174,checking,EUR,0,"2023-07-15 00:00:00",active
1871,1175,savings,USD,0,"2023-03-22 00:00:00",active
1872,1175,loan,USD,0,"2022-07-27 00:00:00",active
1873,1175,loan,GBP,0,"2023-10-27 00:00:00",active
1874,1176,investment,USD,0,"2025-03-19 00:00:00",active
1875,1176,savings,EUR,0,"2021-07-10 00:00:00",active
1876,1176,investment,GBP,0,"2024-11-29 00:00:00",active
1877,1177,loan,EUR,0,"2023-07-28 00:00:00",active
1878,1177,checking,EUR,0,"2024-08-07 00:00:00",active
1879,1177,loan,USD,0,"2024-04-13 00:00:00",active
1880,1178,checking,GBP,0,"2022-01-09 00:00:00",active
1881,1179,investment,INR,0,"2021-07-17 00:00:00",active
1882,1180,checking,USD,0,"2022-11-15 00:00:00",active
1883,1180,loan,GBP,0,"2022-09-22 00:00:00",active
1884,1181,investment,USD,0,"2024-01-03 00:00:00",active
1885,1182,loan,EUR,0,"2024-06-20 00:00:00",active
1886,1182,investment,GBP,0,"2024-07-26 00:00:00",active
1887,1183,savings,USD,0,"2025-02-12 00:00:00",active
1888,1183,checking,EUR,0,"2023-06-21 00:00:00",active
1889,1184,loan,GBP,0,"2021-06-29 00:00:00",active
1890,1184,loan,EUR,0,"2025-03-08 00:00:00",active
1891,1184,loan,USD,0,"2021-08-13 00:00:00",active
1892,1185,loan,USD,0,"2021-07-16 00:00:00",active
1893,1185,investment,GBP,0,"2023-04-04 00:00:00",active
1894,1185,savings,INR,0,"2021-09-14 00:00:00",active
1895,1186,investment,GBP,0,"2022-01-18 00:00:00",active
1896,1186,checking,INR,0,"2021-01-26 00:00:00",active
1897,1186,checking,INR,0,"2025-07-26 00:00:00",active
1898,1187,savings,USD,0,"2023-09-01 00:00:00",active
1899,1188,investment,USD,0,"2023-01-03 00:00:00",active
1900,1188,checking,USD,0,"2024-08-31 00:00:00",active
1901,1189,investment,USD,0,"2022-07-23 00:00:00",active
1902,1189,investment,INR,0,"2024-07-30 00:00:00",active
1903,1189,savings,EUR,0,"2024-03-24 00:00:00",active
1904,1190,loan,INR,0,"2020-10-24 00:00:00",active
1905,1191,checking,INR,0,"2023-12-06 00:00:00",active
1906,1191,loan,EUR,0,"2025-04-06 00:00:00",active
1907,1192,savings,INR,0,"2021-10-24 00:00:00",active
1908,1192,checking,GBP,0,"2024-05-10 00:00:00",active
1909,1192,checking,EUR,0,"2020-08-29 00:00:00",active
1910,1193,loan,USD,0,"2024-03-20 00:00:00",active
1911,1193,loan,EUR,0,"2024-09-10 00:00:00",active
1912,1193,investment,INR,0,"2025-07-24 00:00:00",active
