transaction_id,account_id,type,amount,currency_code,related_account_id,timestamp,description
31896,705,transfer,162.22,EUR,1875,"2025-07-27 13:31:20","Auto-generated transfer"
31897,1875,withdrawal,-115.76,EUR,NULL,"2021-09-15 09:08:18","Auto-generated withdrawal"
31898,1875,deposit,2822.70,EUR,NULL,"2022-05-17 20:23:05","Auto-generated deposit"
31899,1875,withdrawal,-586.61,EUR,NULL,"2025-03-16 02:59:55","Auto-generated withdrawal"
31900,1875,transfer,-1418.83,EUR,690,"2022-03-18 06:30:39","Auto-generated transfer"
31901,690,transfer,1418.83,EUR,1875,"2022-03-18 06:30:44","Auto-generated transfer"
31902,1875,withdrawal,-954.07,EUR,NULL,"2025-07-24 23:08:56","Auto-generated withdrawal"
31903,1875,transfer,-79.96,EUR,1224,"2024-02-03 13:12:21","Auto-generated transfer"
31904,1224,transfer,79.96,EUR,1875,"2024-02-03 13:12:26","Auto-generated transfer"
31905,1875,exchange,-977.04,EUR,NULL,"2022-06-20 03:06:15","Auto-generated exchange"
31906,1875,deposit,1392.78,EUR,NULL,"2025-04-17 23:12:55","Auto-generated deposit"
31907,1875,exchange,698.86,EUR,NULL,"2023-01-14 18:01:41","Auto-generated exchange"
31908,1875,deposit,730.52,EUR,NULL,"2022-08-22 11:51:57","Auto-generated deposit"
31909,1875,withdrawal,-626.34,EUR,NULL,"2025-07-07 09:29:25","Auto-generated withdrawal"
31910,1875,payment,-268.10,EUR,NULL,"2024-11-02 10:52:48","Auto-generated payment"
31911,1876,deposit,1846.84,GBP,NULL,"2021-05-14 12:37:39","Auto-generated deposit"
31912,1876,payment,-197.53,GBP,NULL,"2022-04-29 20:25:39","Auto-generated payment"
31913,1876,deposit,2059.60,GBP,NULL,"2024-05-18 02:36:52","Auto-generated deposit"
31914,1876,transfer,-1214.18,GBP,1591,"2023-06-21 04:41:02","Auto-generated transfer"
31915,1591,transfer,1214.18,GBP,1876,"2023-06-21 04:41:07","Auto-generated transfer"
31916,1876,payment,-746.54,GBP,NULL,"2022-09-25 15:36:33","Auto-generated payment"
31917,1876,payment,-758.21,GBP,NULL,"2021-09-06 17:07:32","Auto-generated payment"
31918,1876,withdrawal,-638.96,GBP,NULL,"2021-08-27 16:36:52","Auto-generated withdrawal"
31919,1876,payment,-678.51,GBP,NULL,"2022-05-28 00:55:37","Auto-generated payment"
31920,1876,payment,-81.30,GBP,NULL,"2025-02-26 18:01:48","Auto-generated payment"
31921,1876,transfer,-356.72,GBP,1754,"2022-12-24 06:22:42","Auto-generated transfer"
31922,1754,transfer,356.72,GBP,1876,"2022-12-24 06:22:47","Auto-generated transfer"
31923,1876,withdrawal,-120.75,GBP,NULL,"2024-10-30 16:30:28","Auto-generated withdrawal"
31924,1876,deposit,1265.75,GBP,NULL,"2021-09-23 04:40:25","Auto-generated deposit"
31925,1876,payment,-260.49,GBP,NULL,"2023-05-23 12:02:49","Auto-generated payment"
31926,1876,withdrawal,-39.86,GBP,NULL,"2022-05-21 19:43:44","Auto-generated withdrawal"
31927,1876,deposit,1119.28,GBP,NULL,"2024-01-06 08:21:35","Auto-generated deposit"
31928,1876,transfer,-1249.16,GBP,1250,"2021-12-18 20:36:16","Auto-generated transfer"
31929,1250,transfer,1249.16,GBP,1876,"2021-12-18 20:36:21","Auto-generated transfer"
31930,1876,withdrawal,-605.82,GBP,NULL,"2024-02-02 20:57:02","Auto-generated withdrawal"
31931,1877,deposit,1420.43,EUR,NULL,"2021-03-24 03:19:20","Auto-generated deposit"
31932,1877,payment,-139.20,EUR,NULL,"2023-12-02 22:47:05","Auto-generated payment"
31933,1877,withdrawal,-553.09,EUR,NULL,"2022-11-21 03:02:25","Auto-generated withdrawal"
31934,1877,withdrawal,-756.16,EUR,NULL,"2023-05-19 17:48:10","Auto-generated withdrawal"
31935,1877,withdrawal,-502.85,EUR,NULL,"2022-07-30 12:16:51","Auto-generated withdrawal"
31936,1877,transfer,-92.93,EUR,199,"2023-05-28 14:29:10","Auto-generated transfer"
31937,199,transfer,92.93,EUR,1877,"2023-05-28 14:29:15","Auto-generated transfer"
31938,1877,deposit,850.71,EUR,NULL,"2022-10-19 15:40:28","Auto-generated deposit"
31939,1877,withdrawal,-71.73,EUR,NULL,"2023-09-24 20:06:29","Auto-generated withdrawal"
31940,1877,payment,-690.27,EUR,NULL,"2022-02-17 14:41:46","Auto-generated payment"
31941,1877,deposit,543.96,EUR,NULL,"2024-07-30 11:22:50","Auto-generated deposit"
31942,1877,withdrawal,-568.00,EUR,NULL,"2025-07-29 09:26:30","Auto-generated withdrawal"
31943,1877,payment,-371.66,EUR,NULL,"2023-11-22 06:33:35","Auto-generated payment"
31944,1877,withdrawal,-77.05,EUR,NULL,"2021-12-06 08:14:05","Auto-generated withdrawal"
31945,1877,exchange,-892.35,EUR,NULL,"2023-11-07 16:27:44","Auto-generated exchange"
31946,1877,exchange,963.12,EUR,NULL,"2024-01-19 07:28:04","Auto-generated exchange"
31947,1878,deposit,3865.63,EUR,NULL,"2021-01-04 09:26:43","Auto-generated deposit"
31948,1878,withdrawal,-153.88,EUR,NULL,"2023-03-02 09:04:41","Auto-generated withdrawal"
31949,1878,payment,-452.77,EUR,NULL,"2021-11-22 01:33:15","Auto-generated payment"
31950,1878,payment,-573.61,EUR,NULL,"2024-06-29 11:41:33","Auto-generated payment"
31951,1878,transfer,-1569.83,EUR,1911,"2023-02-26 13:17:38","Auto-generated transfer"
31952,1911,transfer,1569.83,EUR,1878,"2023-02-26 13:17:43","Auto-generated transfer"
31953,1878,exchange,355.26,EUR,NULL,"2023-10-05 12:42:20","Auto-generated exchange"
31954,1878,deposit,795.75,EUR,NULL,"2023-11-24 10:28:45","Auto-generated deposit"
31955,1878,deposit,1968.15,EUR,NULL,"2023-01-07 13:54:33","Auto-generated deposit"
31956,1878,withdrawal,-530.16,EUR,NULL,"2021-12-26 06:02:29","Auto-generated withdrawal"
31957,1878,transfer,-1702.45,EUR,286,"2022-10-18 06:28:03","Auto-generated transfer"
31958,286,transfer,1702.45,EUR,1878,"2022-10-18 06:28:08","Auto-generated transfer"
31959,1878,payment,-11.54,EUR,NULL,"2022-06-02 17:38:18","Auto-generated payment"
31960,1878,withdrawal,-201.84,EUR,NULL,"2021-10-26 17:59:34","Auto-generated withdrawal"
31961,1878,payment,-315.89,EUR,NULL,"2022-05-05 21:41:46","Auto-generated payment"
31962,1879,deposit,3568.96,USD,NULL,"2021-02-26 14:13:03","Auto-generated deposit"
31963,1879,withdrawal,-751.45,USD,NULL,"2022-05-01 03:05:29","Auto-generated withdrawal"
31964,1879,payment,-302.84,USD,NULL,"2025-03-27 13:23:07","Auto-generated payment"
31965,1879,withdrawal,-490.30,USD,NULL,"2024-08-13 01:59:36","Auto-generated withdrawal"
31966,1879,withdrawal,-249.43,USD,NULL,"2021-09-07 02:15:24","Auto-generated withdrawal"
31967,1879,transfer,-410.22,USD,1992,"2024-11-24 15:45:10","Auto-generated transfer"
31968,1992,transfer,410.22,USD,1879,"2024-11-24 15:45:15","Auto-generated transfer"
31969,1879,deposit,2609.42,USD,NULL,"2023-08-31 10:11:07","Auto-generated deposit"
31970,1879,deposit,2813.67,USD,NULL,"2023-12-04 10:06:05","Auto-generated deposit"
31971,1879,deposit,1837.05,USD,NULL,"2023-05-10 17:31:30","Auto-generated deposit"
31972,1879,deposit,1149.08,USD,NULL,"2024-08-28 20:36:46","Auto-generated deposit"
31973,1879,withdrawal,-381.66,USD,NULL,"2022-12-25 17:34:02","Auto-generated withdrawal"
31974,1879,payment,-332.70,USD,NULL,"2024-05-07 21:09:25","Auto-generated payment"
31975,1879,payment,-883.01,USD,NULL,"2024-11-18 14:30:17","Auto-generated payment"
31976,1879,payment,-11.42,USD,NULL,"2024-08-27 10:30:37","Auto-generated payment"
31977,1879,withdrawal,-954.06,USD,NULL,"2025-01-20 12:41:40","Auto-generated withdrawal"
31978,1879,withdrawal,-343.96,USD,NULL,"2024-04-02 09:01:51","Auto-generated withdrawal"
31979,1879,deposit,2147.26,USD,NULL,"2022-04-08 11:57:38","Auto-generated deposit"
31980,1879,payment,-548.18,USD,NULL,"2022-01-07 20:40:56","Auto-generated payment"
31981,1879,deposit,2682.25,USD,NULL,"2024-11-05 16:48:19","Auto-generated deposit"
31982,1880,deposit,2022.93,GBP,NULL,"2020-12-15 13:09:45","Auto-generated deposit"
31983,1880,payment,-556.42,GBP,NULL,"2023-08-30 11:11:21","Auto-generated payment"
31984,1880,withdrawal,-721.32,GBP,NULL,"2023-10-15 22:35:38","Auto-generated withdrawal"
31985,1880,payment,-487.70,GBP,NULL,"2024-03-10 22:40:34","Auto-generated payment"
31986,1880,payment,-84.62,GBP,NULL,"2024-10-27 07:59:03","Auto-generated payment"
31987,1880,withdrawal,-289.75,GBP,NULL,"2022-04-03 12:33:55","Auto-generated withdrawal"
31988,1880,withdrawal,-950.31,GBP,NULL,"2024-11-22 21:06:51","Auto-generated withdrawal"
31989,1880,payment,-44.91,GBP,NULL,"2024-08-05 20:48:51","Auto-generated payment"
31990,1880,transfer,-572.12,GBP,319,"2024-07-20 08:06:32","Auto-generated transfer"
31991,319,transfer,572.12,GBP,1880,"2024-07-20 08:06:37","Auto-generated transfer"
31992,1880,deposit,2520.02,GBP,NULL,"2021-08-15 21:36:31","Auto-generated deposit"
31993,1880,withdrawal,-574.94,GBP,NULL,"2022-10-17 21:09:03","Auto-generated withdrawal"
31994,1880,withdrawal,-847.82,GBP,NULL,"2024-01-25 09:59:50","Auto-generated withdrawal"
31995,1880,withdrawal,-496.08,GBP,NULL,"2023-08-08 11:19:19","Auto-generated withdrawal"
31996,1880,withdrawal,-269.78,GBP,NULL,"2024-11-30 03:04:17","Auto-generated withdrawal"
31997,1880,exchange,770.21,GBP,NULL,"2022-11-13 23:07:42","Auto-generated exchange"
31998,1880,payment,-408.59,GBP,NULL,"2025-04-13 14:44:35","Auto-generated payment"
31999,1881,deposit,2121.82,INR,NULL,"2020-09-28 07:01:08","Auto-generated deposit"
32000,1881,payment,-393.67,INR,NULL,"2023-10-28 07:31:58","Auto-generated payment"
32001,1881,withdrawal,-381.82,INR,NULL,"2023-08-17 21:05:19","Auto-generated withdrawal"
32002,1881,withdrawal,-810.50,INR,NULL,"2022-11-02 22:13:08","Auto-generated withdrawal"
32003,1881,transfer,-1319.95,INR,388,"2022-07-10 14:31:57","Auto-generated transfer"
32004,388,transfer,1319.95,INR,1881,"2022-07-10 14:32:02","Auto-generated transfer"
32005,1881,withdrawal,-172.93,INR,NULL,"2022-11-08 18:59:48","Auto-generated withdrawal"
32006,1881,withdrawal,-321.47,INR,NULL,"2022-12-30 22:39:05","Auto-generated withdrawal"
32007,1881,deposit,704.26,INR,NULL,"2024-11-27 18:35:44","Auto-generated deposit"
32008,1881,payment,-974.49,INR,NULL,"2022-12-01 12:33:54","Auto-generated payment"
32009,1881,payment,-192.90,INR,NULL,"2024-03-28 01:01:13","Auto-generated payment"
32010,1881,transfer,-36.98,INR,261,"2022-01-30 18:17:38","Auto-generated transfer"
32011,261,transfer,36.98,INR,1881,"2022-01-30 18:17:43","Auto-generated transfer"
32012,1881,deposit,2860.48,INR,NULL,"2023-02-25 21:42:04","Auto-generated deposit"
32013,1881,payment,-741.08,INR,NULL,"2022-08-25 18:26:49","Auto-generated payment"
32014,1882,deposit,4594.76,USD,NULL,"2020-10-25 21:40:56","Auto-generated deposit"
32015,1882,payment,-484.84,USD,NULL,"2022-07-21 16:39:54","Auto-generated payment"
32016,1882,withdrawal,-112.33,USD,NULL,"2023-04-07 01:53:18","Auto-generated withdrawal"
32017,1882,withdrawal,-882.96,USD,NULL,"2025-01-11 19:19:07","Auto-generated withdrawal"
32018,1882,deposit,2469.08,USD,NULL,"2023-08-17 02:32:48","Auto-generated deposit"
32019,1882,payment,-970.22,USD,NULL,"2023-05-19 12:33:44","Auto-generated payment"
32020,1882,exchange,847.93,USD,NULL,"2022-02-08 22:44:54","Auto-generated exchange"
32021,1882,transfer,-1268.46,USD,1861,"2022-01-15 02:57:58","Auto-generated transfer"
32022,1861,transfer,1268.46,USD,1882,"2022-01-15 02:58:03","Auto-generated transfer"
32023,1882,exchange,61.26,USD,NULL,"2022-02-16 03:18:44","Auto-generated exchange"
32024,1882,payment,-722.36,USD,NULL,"2023-03-27 10:18:00","Auto-generated payment"
32025,1882,payment,-616.01,USD,NULL,"2022-10-06 12:14:10","Auto-generated payment"
32026,1882,exchange,607.88,USD,NULL,"2024-03-10 01:33:50","Auto-generated exchange"
32027,1882,payment,-274.60,USD,NULL,"2024-08-05 23:12:26","Auto-generated payment"
32028,1882,payment,-513.20,USD,NULL,"2025-06-25 01:09:52","Auto-generated payment"
32029,1882,withdrawal,-182.48,USD,NULL,"2025-05-05 13:49:20","Auto-generated withdrawal"
32030,1882,withdrawal,-200.88,USD,NULL,"2024-07-05 17:17:52","Auto-generated withdrawal"
32031,1882,payment,-675.60,USD,NULL,"2025-01-21 07:48:24","Auto-generated payment"
32032,1883,deposit,4212.91,GBP,NULL,"2021-03-27 03:04:53","Auto-generated deposit"
32033,1883,payment,-270.71,GBP,NULL,"2024-08-28 15:30:31","Auto-generated payment"
32034,1883,transfer,-1780.21,GBP,1364,"2023-03-25 07:59:59","Auto-generated transfer"
32035,1364,transfer,1780.21,GBP,1883,"2023-03-25 08:00:04","Auto-generated transfer"
32036,1883,withdrawal,-164.65,GBP,NULL,"2022-02-13 21:34:54","Auto-generated withdrawal"
32037,1883,withdrawal,-127.99,GBP,NULL,"2023-12-10 10:19:17","Auto-generated withdrawal"
32038,1883,withdrawal,-200.91,GBP,NULL,"2024-06-22 08:18:13","Auto-generated withdrawal"
32039,1883,payment,-394.46,GBP,NULL,"2021-12-15 03:51:01","Auto-generated payment"
32040,1883,deposit,1541.60,GBP,NULL,"2024-11-10 16:19:14","Auto-generated deposit"
32041,1883,withdrawal,-892.23,GBP,NULL,"2024-05-11 10:10:58","Auto-generated withdrawal"
32042,1883,withdrawal,-310.23,GBP,NULL,"2022-12-01 15:59:47","Auto-generated withdrawal"
32043,1883,exchange,211.84,GBP,NULL,"2024-12-27 12:00:55","Auto-generated exchange"
32044,1883,exchange,-856.67,GBP,NULL,"2024-07-23 10:10:33","Auto-generated exchange"
32045,1883,withdrawal,-62.71,GBP,NULL,"2024-09-07 10:57:49","Auto-generated withdrawal"
32046,1883,withdrawal,-35.95,GBP,NULL,"2021-12-21 10:03:30","Auto-generated withdrawal"
32047,1883,withdrawal,-831.46,GBP,NULL,"2025-04-27 00:18:39","Auto-generated withdrawal"
32048,1883,deposit,1944.85,GBP,NULL,"2024-08-14 17:38:02","Auto-generated deposit"
32049,1883,payment,-696.17,GBP,NULL,"2024-03-16 21:40:32","Auto-generated payment"
32050,1883,withdrawal,-852.43,GBP,NULL,"2023-03-12 14:17:37","Auto-generated withdrawal"
32051,1883,payment,-41.52,GBP,NULL,"2023-10-04 07:52:31","Auto-generated payment"
32052,1883,exchange,243.11,GBP,NULL,"2022-06-14 21:49:44","Auto-generated exchange"
32053,1884,deposit,4506.99,USD,NULL,"2021-03-16 20:45:45","Auto-generated deposit"
32054,1884,exchange,285.99,USD,NULL,"2024-01-07 18:48:24","Auto-generated exchange"
32055,1884,exchange,468.45,USD,NULL,"2024-05-03 04:41:14","Auto-generated exchange"
32056,1884,deposit,773.98,USD,NULL,"2024-11-20 12:27:31","Auto-generated deposit"
32057,1884,exchange,-374.65,USD,NULL,"2024-10-07 13:36:58","Auto-generated exchange"
32058,1884,deposit,714.75,USD,NULL,"2023-10-14 09:24:26","Auto-generated deposit"
32059,1884,payment,-160.42,USD,NULL,"2024-03-26 17:21:16","Auto-generated payment"
32060,1884,transfer,-1679.44,USD,842,"2023-01-16 11:20:40","Auto-generated transfer"
32061,842,transfer,1679.44,USD,1884,"2023-01-16 11:20:45","Auto-generated transfer"
32062,1884,exchange,176.32,USD,NULL,"2022-04-09 15:15:15","Auto-generated exchange"
32063,1884,withdrawal,-102.41,USD,NULL,"2024-07-11 22:56:14","Auto-generated withdrawal"
32064,1884,exchange,-676.80,USD,NULL,"2025-04-05 18:58:25","Auto-generated exchange"
32065,1884,withdrawal,-233.02,USD,NULL,"2022-10-27 20:29:47","Auto-generated withdrawal"
32066,1884,deposit,820.02,USD,NULL,"2022-06-01 06:12:31","Auto-generated deposit"
32067,1884,deposit,2576.94,USD,NULL,"2023-04-03 10:10:41","Auto-generated deposit"
32068,1884,transfer,-822.61,USD,729,"2024-08-17 02:10:48","Auto-generated transfer"
32069,729,transfer,822.61,USD,1884,"2024-08-17 02:10:53","Auto-generated transfer"
32070,1884,payment,-206.29,USD,NULL,"2024-02-03 17:12:17","Auto-generated payment"
32071,1884,exchange,843.25,USD,NULL,"2022-06-23 17:12:01","Auto-generated exchange"
32072,1885,deposit,4451.45,EUR,NULL,"2020-08-21 15:22:37","Auto-generated deposit"
32073,1885,payment,-490.29,EUR,NULL,"2023-11-25 10:13:09","Auto-generated payment"
32074,1885,payment,-662.92,EUR,NULL,"2022-10-22 03:18:37","Auto-generated payment"
32075,1885,transfer,-1827.95,EUR,1686,"2023-04-15 13:54:54","Auto-generated transfer"
32076,1686,transfer,1827.95,EUR,1885,"2023-04-15 13:54:59","Auto-generated transfer"
32077,1885,payment,-294.73,EUR,NULL,"2025-03-03 02:54:05","Auto-generated payment"
32078,1885,payment,-91.25,EUR,NULL,"2025-04-09 14:10:50","Auto-generated payment"
32079,1885,deposit,2006.42,EUR,NULL,"2024-04-26 09:46:49","Auto-generated deposit"
32080,1885,withdrawal,-487.04,EUR,NULL,"2023-11-13 01:11:37","Auto-generated withdrawal"
32081,1885,withdrawal,-773.18,EUR,NULL,"2021-09-30 18:07:57","Auto-generated withdrawal"
32082,1885,deposit,2596.86,EUR,NULL,"2024-06-14 14:32:54","Auto-generated deposit"
32083,1885,deposit,1745.99,EUR,NULL,"2021-10-12 12:11:36","Auto-generated deposit"
32084,1885,withdrawal,-26.45,EUR,NULL,"2022-08-02 01:56:09","Auto-generated withdrawal"
32085,1885,withdrawal,-345.01,EUR,NULL,"2022-02-09 15:38:54","Auto-generated withdrawal"
32086,1885,payment,-961.33,EUR,NULL,"2023-05-04 08:29:15","Auto-generated payment"
32087,1885,deposit,1021.37,EUR,NULL,"2024-08-10 01:42:00","Auto-generated deposit"
32088,1885,withdrawal,-623.34,EUR,NULL,"2025-06-27 06:37:13","Auto-generated withdrawal"
32089,1885,payment,-573.67,EUR,NULL,"2024-04-02 18:30:54","Auto-generated payment"
32090,1885,payment,-494.71,EUR,NULL,"2024-08-10 22:36:54","Auto-generated payment"
32091,1885,payment,-131.06,EUR,NULL,"2024-08-07 09:14:14","Auto-generated payment"
32092,1886,deposit,4296.39,GBP,NULL,"2021-07-23 00:50:42","Auto-generated deposit"
32093,1886,withdrawal,-66.26,GBP,NULL,"2022-11-17 20:38:50","Auto-generated withdrawal"
32094,1886,withdrawal,-124.78,GBP,NULL,"2024-02-12 11:37:53","Auto-generated withdrawal"
32095,1886,deposit,2219.09,GBP,NULL,"2021-12-16 13:10:12","Auto-generated deposit"
32096,1886,withdrawal,-595.25,GBP,NULL,"2022-03-22 21:20:22","Auto-generated withdrawal"
32097,1886,withdrawal,-692.37,GBP,NULL,"2025-04-26 11:06:37","Auto-generated withdrawal"
32098,1886,withdrawal,-53.90,GBP,NULL,"2022-10-29 10:33:49","Auto-generated withdrawal"
32099,1886,exchange,937.07,GBP,NULL,"2023-09-29 12:44:22","Auto-generated exchange"
32100,1886,transfer,-396.05,GBP,535,"2023-06-03 18:39:12","Auto-generated transfer"
32101,535,transfer,396.05,GBP,1886,"2023-06-03 18:39:17","Auto-generated transfer"
32102,1886,withdrawal,-674.12,GBP,NULL,"2024-01-20 04:30:17","Auto-generated withdrawal"
32103,1886,payment,-97.21,GBP,NULL,"2021-10-29 03:53:52","Auto-generated payment"
32104,1886,deposit,2565.40,GBP,NULL,"2025-07-29 15:43:39","Auto-generated deposit"
32105,1886,transfer,-1881.33,GBP,1571,"2022-11-18 16:48:58","Auto-generated transfer"
32106,1571,transfer,1881.33,GBP,1886,"2022-11-18 16:49:03","Auto-generated transfer"
32107,1887,deposit,1754.51,USD,NULL,"2020-12-20 08:02:03","Auto-generated deposit"
32108,1887,payment,-170.46,USD,NULL,"2024-11-14 00:53:25","Auto-generated payment"
32109,1887,deposit,514.45,USD,NULL,"2023-09-04 19:25:02","Auto-generated deposit"
32110,1887,exchange,-456.55,USD,NULL,"2023-06-18 01:00:23","Auto-generated exchange"
32111,1887,withdrawal,-905.69,USD,NULL,"2024-11-30 03:54:32","Auto-generated withdrawal"
32112,1887,payment,-287.41,USD,NULL,"2024-10-21 16:11:47","Auto-generated payment"
32113,1887,withdrawal,-218.91,USD,NULL,"2022-02-25 21:05:59","Auto-generated withdrawal"
32114,1887,transfer,-164.45,USD,1435,"2024-04-12 07:20:18","Auto-generated transfer"
32115,1435,transfer,164.45,USD,1887,"2024-04-12 07:20:23","Auto-generated transfer"
32116,1887,transfer,-44.97,USD,868,"2023-12-14 13:44:32","Auto-generated transfer"
32117,868,transfer,44.97,USD,1887,"2023-12-14 13:44:37","Auto-generated transfer"
32118,1887,payment,-12.04,USD,NULL,"2023-11-05 12:12:16","Auto-generated payment"
32119,1888,deposit,3423.77,EUR,NULL,"2020-11-29 22:45:17","Auto-generated deposit"
32120,1888,payment,-298.50,EUR,NULL,"2022-04-02 09:02:24","Auto-generated payment"
32121,1888,withdrawal,-601.02,EUR,NULL,"2022-05-07 08:44:37","Auto-generated withdrawal"
32122,1888,payment,-631.65,EUR,NULL,"2023-09-13 02:01:31","Auto-generated payment"
32123,1888,deposit,1706.61,EUR,NULL,"2024-04-01 18:29:49","Auto-generated deposit"
32124,1888,withdrawal,-978.89,EUR,NULL,"2024-12-05 03:41:44","Auto-generated withdrawal"
32125,1888,deposit,2746.58,EUR,NULL,"2021-12-02 23:57:22","Auto-generated deposit"
32126,1888,withdrawal,-13.11,EUR,NULL,"2024-02-19 04:55:44","Auto-generated withdrawal"
32127,1888,withdrawal,-930.59,EUR,NULL,"2022-07-29 07:31:57","Auto-generated withdrawal"
32128,1888,transfer,-314.82,EUR,1695,"2022-11-23 17:58:04","Auto-generated transfer"
32129,1695,transfer,314.82,EUR,1888,"2022-11-23 17:58:09","Auto-generated transfer"
32130,1888,withdrawal,-947.08,EUR,NULL,"2025-06-10 22:24:30","Auto-generated withdrawal"
32131,1888,payment,-486.69,EUR,NULL,"2024-08-26 05:42:43","Auto-generated payment"
32132,1888,deposit,1257.05,EUR,NULL,"2023-04-10 11:22:07","Auto-generated deposit"
32133,1888,withdrawal,-140.08,EUR,NULL,"2023-07-24 02:58:29","Auto-generated withdrawal"
32134,1889,deposit,4546.68,GBP,NULL,"2020-11-25 17:08:46","Auto-generated deposit"
32135,1889,payment,-626.37,GBP,NULL,"2023-07-24 16:34:16","Auto-generated payment"
32136,1889,withdrawal,-20.69,GBP,NULL,"2023-11-13 10:55:28","Auto-generated withdrawal"
32137,1889,withdrawal,-424.03,GBP,NULL,"2022-03-16 07:39:50","Auto-generated withdrawal"
32138,1889,exchange,367.95,GBP,NULL,"2024-02-11 16:04:57","Auto-generated exchange"
32139,1889,deposit,2703.88,GBP,NULL,"2025-05-19 06:10:02","Auto-generated deposit"
32140,1889,deposit,1849.94,GBP,NULL,"2023-04-23 00:35:31","Auto-generated deposit"
32141,1889,payment,-696.79,GBP,NULL,"2024-07-17 22:31:46","Auto-generated payment"
32142,1889,deposit,2558.50,GBP,NULL,"2023-10-04 02:04:15","Auto-generated deposit"
32143,1889,deposit,1629.98,GBP,NULL,"2023-02-07 15:13:24","Auto-generated deposit"
32144,1889,exchange,-67.29,GBP,NULL,"2024-04-22 14:48:22","Auto-generated exchange"
32145,1889,payment,-206.85,GBP,NULL,"2024-06-09 10:03:35","Auto-generated payment"
32146,1889,withdrawal,-672.45,GBP,NULL,"2025-04-13 17:08:03","Auto-generated withdrawal"
32147,1889,deposit,847.59,GBP,NULL,"2022-04-25 00:16:37","Auto-generated deposit"
32148,1889,deposit,2046.04,GBP,NULL,"2023-10-23 07:51:39","Auto-generated deposit"
32149,1889,withdrawal,-616.17,GBP,NULL,"2024-08-24 11:45:15","Auto-generated withdrawal"
32150,1890,deposit,4127.07,EUR,NULL,"2021-04-18 15:11:13","Auto-generated deposit"
32151,1890,deposit,2810.49,EUR,NULL,"2022-11-22 08:26:43","Auto-generated deposit"
32152,1890,payment,-895.48,EUR,NULL,"2021-10-07 10:01:35","Auto-generated payment"
32153,1890,payment,-400.11,EUR,NULL,"2022-04-12 00:21:25","Auto-generated payment"
32154,1890,deposit,2309.76,EUR,NULL,"2022-06-02 23:27:27","Auto-generated deposit"
32155,1890,withdrawal,-377.86,EUR,NULL,"2024-06-23 01:00:15","Auto-generated withdrawal"
32156,1890,payment,-435.15,EUR,NULL,"2024-06-13 02:32:04","Auto-generated payment"
32157,1890,withdrawal,-340.11,EUR,NULL,"2023-02-23 11:18:05","Auto-generated withdrawal"
32158,1890,withdrawal,-753.22,EUR,NULL,"2022-05-16 07:03:09","Auto-generated withdrawal"
32159,1890,payment,-311.11,EUR,NULL,"2025-02-01 22:18:21","Auto-generated payment"
32160,1890,withdrawal,-908.38,EUR,NULL,"2022-04-02 22:05:46","Auto-generated withdrawal"
32161,1890,payment,-247.00,EUR,NULL,"2022-12-27 05:19:13","Auto-generated payment"
32162,1890,transfer,-420.86,EUR,150,"2023-04-15 12:55:36","Auto-generated transfer"
32163,150,transfer,420.86,EUR,1890,"2023-04-15 12:55:41","Auto-generated transfer"
32164,1890,deposit,921.29,EUR,NULL,"2022-01-28 16:29:57","Auto-generated deposit"
32165,1890,withdrawal,-188.91,EUR,NULL,"2022-06-06 02:19:37","Auto-generated withdrawal"
32166,1890,payment,-196.91,EUR,NULL,"2022-02-05 11:05:40","Auto-generated payment"
32167,1890,transfer,-1512.04,EUR,1659,"2024-02-09 13:41:16","Auto-generated transfer"
32168,1659,transfer,1512.04,EUR,1890,"2024-02-09 13:41:21","Auto-generated transfer"
32169,1890,deposit,2637.68,EUR,NULL,"2023-11-02 01:47:46","Auto-generated deposit"
32170,1890,exchange,-449.35,EUR,NULL,"2021-08-10 22:04:31","Auto-generated exchange"
32171,1890,transfer,-854.17,EUR,680,"2023-09-07 14:55:39","Auto-generated transfer"
32172,680,transfer,854.17,EUR,1890,"2023-09-07 14:55:44","Auto-generated transfer"
32173,1891,deposit,4547.23,USD,NULL,"2021-01-22 09:50:40","Auto-generated deposit"
32174,1891,withdrawal,-896.32,USD,NULL,"2021-10-17 08:11:36","Auto-generated withdrawal"
32175,1891,payment,-394.25,USD,NULL,"2022-11-03 00:52:31","Auto-generated payment"
32176,1891,payment,-89.38,USD,NULL,"2024-02-19 06:39:14","Auto-generated payment"
32177,1891,payment,-753.61,USD,NULL,"2024-01-21 10:54:28","Auto-generated payment"
32178,1891,deposit,1671.39,USD,NULL,"2024-06-27 21:38:38","Auto-generated deposit"
32179,1891,withdrawal,-840.09,USD,NULL,"2022-03-28 05:45:35","Auto-generated withdrawal"
32180,1891,transfer,-1109.06,USD,1443,"2023-01-13 12:57:29","Auto-generated transfer"
32181,1443,transfer,1109.06,USD,1891,"2023-01-13 12:57:34","Auto-generated transfer"
32182,1891,withdrawal,-914.25,USD,NULL,"2025-07-23 22:27:09","Auto-generated withdrawal"
32183,1891,withdrawal,-667.96,USD,NULL,"2025-01-14 23:36:43","Auto-generated withdrawal"
32184,1891,payment,-863.81,USD,NULL,"2025-05-11 02:22:08","Auto-generated payment"
32185,1891,transfer,-858.25,USD,36,"2022-02-04 00:15:48","Auto-generated transfer"
32186,36,transfer,858.25,USD,1891,"2022-02-04 00:15:53","Auto-generated transfer"
